ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
43-41,43,41,Y,,,
44-2,44,2,1,,,
44-3,44,3,1,,,
44-6,44,6,2,,,
44-7,44,7,0,,,
44-8,44,8,5,,,
44-9,44,9,2,,,
44-11,44,11,6,,,
44-12,44,12,3,,,
44-13,44,13,0,,,
44-14,44,14,3,,,
44-15,44,15,9,,,
44-16,44,16,"0,67",,,
44-19,44,19,A,,,
44-20,44,20,N,,,
44-21,44,21,A,,,
44-22,44,22,A,,,
44-23,44,23,N,,,
44-24,44,24,Y,,,
44-25,44,25,N,,,
44-34,44,34,N,,,
44-35,44,35,3,,,
44-39,44,39,--,,,
44-40,44,40,Y,,,
44-41,44,41,Y,,,
45-2,45,2,1,,,
45-3,45,3,1,,,
45-6,45,6,1,,,
45-7,45,7,1,,,
45-8,45,8,6,,,
45-9,45,9,4,,,
45-11,45,11,7,,,
45-12,45,12,5,,,
45-13,45,13,0,,,
45-14,45,14,2,,,
45-15,45,15,12,,,
45-16,45,16,"0,58",,,
45-19,45,19,A,,,
45-20,45,20,A,,,
45-21,45,21,A,,,
45-22,45,22,A,,,
45-23,45,23,N,,,
45-24,45,24,?,,,
45-25,45,25,N,,,
45-34,45,34,N,,,
45-35,45,35,3,,,
45-39,45,39,--,,,
45-40,45,40,Y,,,
45-41,45,41,Y,,,
45-42,45,42,Y,,,
46-2,46,2,0,,,
46-3,46,3,2,,,
46-8,46,8,2,,,
46-9,46,9,3,,,
46-10,46,10,1,,,
46-11,46,11,2,,,
46-12,46,12,5,,,
46-13,46,13,1,,,
46-14,46,14,-4,,,
46-15,46,15,8,,,
46-16,46,16,"0,25",,,
46-19,46,19,N,,,
46-20,46,20,N,,,
46-21,46,21,S,,,
46-22,46,22,S,,,
46-23,46,23,Y,,,
46-25,46,25,-,,,
46-34,46,34,Y,,,
46-34x,46,34x,9,,,
46-35,46,35,FreeY,,,
46-36,46,36,Y,,,
46-38,46,38,Y,,,
46-39,46,39,Y,,,
46-40,46,40,Y,,,
46-41,46,41,Y,,,
47-2,47,2,2,,,
47-6,47,6,2,,,
47-7,47,7,1,,,
47-8,47,8,6,,,
47-9,47,9,4,,,
47-11,47,11,8,,,
47-12,47,12,4,,,
47-13,47,13,0,,,
47-14,47,14,4,,,
47-15,47,15,12,,,
47-16,47,16,"0,67",,,
47-19,47,19,E/A,,,
47-20,47,20,E/A,,,
47-21,47,21,E/A,,,
47-22,47,22,E,,,
47-23,47,23,N,,,
47-24,47,24,Y,,,
47-25,47,25,Y,,,
47-26,47,26,4,,,
47-27,47,27,y.-,,,
47-29,47,29,Y,,,
47-31,47,31,Y,,,
47-32,47,32,Y,,,
47-35,47,35,3,,,
47-39,47,39,--,,,
47-41,47,41,Y,,,
48-2,48,2,2,,,
48-3,48,3,0,,,
48-6,48,6,0,,,
48-7,48,7,0,,,
48-8,48,8,6,,,
48-9,48,9,0,,,
48-11,48,11,8,,,
48-12,48,12,0,,,
48-13,48,13,0,,,
48-14,48,14,8,,,
48-15,48,15,8,,,
48-16,48,16,1,,,
48-20,48,20,E,,,
48-21,48,21,N,,,
48-22,48,22,E,,,
48-23,48,23,Y,,,
48-24,48,24,-,,,
48-25,48,25,N,,,
48-34,48,34,N,,,
48-35,48,35,3,,,
48-39,48,39,n/a,,,
49-2,49,2,1,,,
49-3,49,3,0,,,
49-6,49,6,1,,,
49-7,49,7,0,,,
49-8,49,8,6,,,
49-9,49,9,2,,,
49-11,49,11,7,,,
49-12,49,12,2,,,
49-13,49,13,0,,,
49-14,49,14,5,,,
49-15,49,15,9,,,
49-16,49,16,"0,78",,,
49-19,49,19,A,,,
49-20,49,20,A,,,
49-21,49,21,A,,,
49-22,49,22,A,,,
49-23,49,23,Y,,,
49-24,49,24,-,,,
49-25,49,25,-,,,
49-34,49,34,N,,,
49-35,49,35,3,,,
49-36,49,36,Y,,,
49-39,49,39,Y,,,
49-41,49,41,Y,,,
50-2,50,2,2,,,
50-3,50,3,0,,,
50-5,50,5,-,,,
50-8,50,8,0,,,
50-9,50,9,0,,,
50-11,50,11,2,,,
50-12,50,12,0,,,
50-13,50,13,0,,,
50-14,50,14,2,,,
50-15,50,15,2,,,
50-16,50,16,1,,,
50-19,50,19,N,,,
50-20,50,20,N,,,
50-21,50,21,N,,,
50-22,50,22,N,,,
50-23,50,23,Y,,,
50-24,50,24,Y,,,
50-25,50,25,N,,,
50-34,50,34,Y,,,
50-34x,50,34x,51,,,
50-35,50,35,2,,,
50-39,50,39,n/a,,,
51-2,51,2,2,,,
51-3,51,3,0,,,
51-6,51,6,0,,,
51-7,51,7,0,,,
51-8,51,8,0,,,
51-9,51,9,0,,,
51-11,51,11,2,,,
51-12,51,12,0,,,
51-13,51,13,0,,,
51-14,51,14,2,,,
51-15,51,15,2,,,
51-16,51,16,1,,,
51-19,51,19,N,,,
51-20,51,20,N,,,
51-21,51,21,N,,,
51-22,51,22,N,,,
51-25,51,25,N,,,
51-34,51,34,Y,,,
51-34x,51,34x,7,,,
51-35,51,35,2,,,
51-39,51,39,n/a,,,
52-2,52,2,2,,,
52-3,52,3,0,,,
52-8,52,8,5,,,
52-9,52,9,2,,,
52-11,52,11,7,,,
52-12,52,12,2,,,
52-13,52,13,0,,,
52-14,52,14,5,,,
52-15,52,15,9,,,
52-16,52,16,"0,78",,,
52-19,52,19,A,,,
52-20,52,20,A,,,
52-21,52,21,NIA,,,
52-22,52,22,A,,,
52-23,52,23,N,,,
52-24,52,24,Y,,,
52-25,52,25,-,,,
52-34,52,34,N,,,
52-35,52,35,3,,,
52-39,52,39,N,,,
53-2,53,2,0,,,
53-3,53,3,0,,,
53-4,53,4,1,,,
53-6,53,6,0,,,
53-8,53,8,4,,,
53-9,53,9,2,,,
53-11,53,11,4,,,
53-12,53,12,2,,,
53-13,53,13,1,,,
53-14,53,14,1,,,
53-15,53,15,7,,,
53-16,53,16,"0,57",,,
53-19,53,19,N/A,,,
53-20,53,20,N/A,,,
53-21,53,21,A,,,
53-22,53,22,A,,,
53-23,53,23,Y,,,
53-25,53,25,-,,,
53-34,53,34,N,,,
53-35,53,35,2,,,
53-39,53,39,N,,,
53-41,53,41,Y,,,
54-2,54,2,2,,,
54-3,54,3,0,,,
54-6,54,6,0,,,
54-8,54,8,2,,,
54-9,54,9,0,,,
54-11,54,11,4,,,
54-12,54,12,0,,,
54-13,54,13,0,,,
54-14,54,14,4,,,
54-15,54,15,4,,,
54-16,54,16,1,,,
54-19,54,19,N,,,
54-20,54,20,N,,,
54-21,54,21,N,,,
54-22,54,22,N,,,
54-23,54,23,N,,,
54-25,54,25,N,,,
54-34,54,34,Y,,,
54-34x,54,34x,20,,,
54-35,54,35,2,,,
54-39,54,39,n/a,,,
54-41,54,41,Y,,,
55-2,55,2,3,,,
55-3,55,3,0,,,
55-6,55,6,2,,,
55-7,55,7,0,,,
55-8,55,8,6,,,
55-9,55,9,2,,,
55-11,55,11,9,,,
55-12,55,12,2,,,
55-13,55,13,0,,,
55-14,55,14,7,,,
55-15,55,15,11,,,
55-16,55,16,"0,82",,,
55-19,55,19,?,,,
55-20,55,20,?,,,
55-21,55,21,E/A,,,
55-22,55,22,E,,,
55-23,55,23,N,,,
55-24,55,24,-,,,
55-25,55,25,Y,,,
55-26,55,26,2,,,
55-28,55,28,Y,,,
55-30,55,30,Y,,,
55-34,55,34,N,,,
55-35,55,35,3,,,
55-40,55,40,Y,,,
55-41,55,41,Y,,,
56-2,56,2,1,,,
56-3,56,3,1,,,
56-6,56,6,0,,,
56-7,56,7,0,,,
56-8,56,8,6,,,
56-9,56,9,2,,,
56-11,56,11,7,,,
56-12,56,12,3,,,
56-13,56,13,0,,,
56-14,56,14,4,,,
56-15,56,15,10,,,
56-16,56,16,"0,7",,,
56-19,56,19,A,,,
56-20,56,20,A,,,
56-21,56,21,A,,,
56-22,56,22,A,,,
56-23,56,23,N,,,
56-24,56,24,-,,,
56-25,56,25,Y,,,
56-26,56,26,2,,,
56-30,56,30,Y,,,
56-31,56,31,Y,,,
56-34,56,34,N,,,
56-35,56,35,3,,,
56-36,56,36,N,,,
56-37,56,37,Y,,,
56-38,56,38,N,,,
56-39,56,39,Y,,,
56-41,56,41,Y,,,
57-2,57,2,2,,,
57-3,57,3,0,,,
57-8,57,8,0,,,
57-9,57,9,4,,,
57-11,57,11,2,,,
57-12,57,12,4,,,
57-13,57,13,0,,,
57-14,57,14,-2,,,
57-15,57,15,6,,,
57-16,57,16,"0,33",,,
57-19,57,19,N,,,
57-20,57,20,N,,,
57-21,57,21,A,,,
57-22,57,22,A,,,
57-23,57,23,N,,,
57-24,57,24,N,,,
57-25,57,25,Y,,,
57-26,57,26,2,,,
57-30,57,30,Y,,,
57-31,57,31,Y,,,
57-34,57,34,N,,,
57-35,57,35,3,,,
57-39,57,39,n/a,,,
57-40,57,40,Y,,,
57-41,57,41,Y,,,
57-44,57,44,Y,,,
58-2,58,2,2,,,
58-3,58,3,2,,,
58-6,58,6,0,,,
58-7,58,7,0,,,
58-8,58,8,0,,,
58-9,58,9,4,,,
58-11,58,11,2,,,
58-12,58,12,6,,,
58-13,58,13,0,,,
58-14,58,14,-4,,,
58-15,58,15,8,,,
58-16,58,16,"0,25",,,
58-19,58,19,N,,,
58-20,58,20,N,,,
58-21,58,21,A,,,
58-22,58,22,A,,,
58-23,58,23,N,,,
58-24,58,24,Y,,,
58-25,58,25,N,,,
58-34,58,34,N,,,
58-35,58,35,3,,,
58-39,58,39,n/a,,,
59-2,59,2,2,,,
59-3,59,3,1,,,
59-8,59,8,0,,,
59-9,59,9,4,,,
59-11,59,11,2,,,
59-12,59,12,5,,,
59-13,59,13,0,,,
59-14,59,14,-3,,,
59-15,59,15,7,,,
59-16,59,16,"0,29",,,
59-21,59,21,A,,,
59-22,59,22,A?,,,
59-23,59,23,N,,,
59-25,59,25,y,,,
59-26,59,26,13,,,
59-27,59,27,y,,,
59-28,59,28,Y,,,
59-29,59,29,Y,,,
59-30,59,30,Y,,,
59-31,59,31,Y,,,
59-34,59,34,Y,,,
59-34x,59,34x,13,,,
59-39,59,39,n/a,,,
60-2,60,2,0,,,
60-3,60,3,0,,,
60-8,60,8,0,,,
60-9,60,9,4,,,
60-11,60,11,0,,,
60-12,60,12,4,,,
60-13,60,13,0,,,
60-14,60,14,-4,,,
60-15,60,15,4,,,
60-16,60,16,0,,,
60-19,60,19,A,,,
60-20,60,20,A,,,
60-21,60,21,A,,,
60-22,60,22,A,,,
60-23,60,23,N,,,
60-25,60,25,-,,,
60-35,60,35,3,,,
60-39,60,39,n/a,,,
60-41,60,41,Y,,,
61-2,61,2,2,,,
61-3,61,3,0,,,
61-8,61,8,4,,,
61-9,61,9,0,,,
61-11,61,11,6,,,
61-12,61,12,0,,,
61-13,61,13,0,,,
61-14,61,14,6,,,
61-15,61,15,6,,,
61-16,61,16,1,,,
61-19,61,19,A,,,
61-20,61,20,A,,,
61-21,61,21,N,,,
61-22,61,22,A,,,
61-23,61,23,N,,,
61-24,61,24,N,,,
61-25,61,25,N,,,
61-26,61,26,2,,,
61-30,61,30,Y,,,
61-34,61,34,N,,,
61-39,61,39,n/a,,,
61-40,61,40,?,,,
61-42,61,42,?,,,
61-44,61,44,Y,,,
62-2,62,2,2,,,
62-3,62,3,0,,,
62-8,62,8,0,,,
62-9,62,9,2,,,
62-11,62,11,2,,,
62-12,62,12,2,,,
62-13,62,13,0,,,
62-14,62,14,0,,,
62-15,62,15,4,,,
62-16,62,16,"0,5",,,
62-19,62,19,N,,,
62-20,62,20,N,,,
62-21,62,21,A,,,
62-22,62,22,A,,,
62-23,62,23,N,,,
62-25,62,25,-,,,
62-39,62,39,n/a,,,
63-2,63,2,2,,,
63-3,63,3,2,,,
63-6,63,6,0,,,
63-7,63,7,0,,,
63-8,63,8,4,,,
63-9,63,9,4,,,
63-11,63,11,6,,,
63-12,63,12,6,,,
63-13,63,13,0,,,
63-14,63,14,0,,,
63-15,63,15,12,,,
63-16,63,16,"0,5",,,
63-19,63,19,E,,,
63-20,63,20,E,,,
63-21,63,21,A,,,
63-22,63,22,E,,,
63-23,63,23,N,,,
63-24,63,24,Y,,,
63-25,63,25,-,,,
63-34,63,34,N,,,
63-35,63,35,3,,,
63-37,63,37,Y,,,
63-39,63,39,Y,,,
63-43,63,43,Y,,,
63-44,63,44,Y,,,
64-2,64,2,2,,,
64-3,64,3,0,,,
64-6,64,6,0,,,
64-7,64,7,0,,,
64-8,64,8,4,,,
64-9,64,9,5,,,
64-11,64,11,6,,,
64-12,64,12,5,,,
64-13,64,13,0,,,
64-14,64,14,1,,,
64-15,64,15,11,,,
64-16,64,16,"0,55",,,
64-19,64,19,E,,,
64-20,64,20,E,,,
64-21,64,21,A,,,
64-22,64,22,E,,,
64-23,64,23,Y,,,
64-24,64,24,Y,,,
64-25,64,25,N,,,
64-34,64,34,N,,,
64-36,64,36,N,,,
64-37,64,37,Y,,,
64-38,64,38,y,,,
64-39,64,39,Y,,,
64-44,64,44,Y,,,
65-2,65,2,2,,,
65-3,65,3,0,,,
65-8,65,8,4,,,
65-9,65,9,2,,,
65-11,65,11,6,,,
65-12,65,12,2,,,
65-13,65,13,0,,,
65-14,65,14,4,,,
65-15,65,15,8,,,
65-16,65,16,"0,75",,,
65-19,65,19,E,,,
65-20,65,20,E,,,
65-21,65,21,A?,,,
65-22,65,22,E,,,
65-23,65,23,N,,,
65-25,65,25,-,,,
65-34,65,34,N,,,
65-35,65,35,3,,,
65-36,65,36,N,,,
65-38,65,38,N,,,
65-41,65,41,Y,,,
66-2,66,2,0,,,
66-3,66,3,1,,,
66-5,66,5,NP?,,,
66-6,66,6,0,,,
66-8,66,8,2,,,
66-9,66,9,2,,,
66-11,66,11,2,,,
66-12,66,12,3,,,
66-13,66,13,0,,,
66-14,66,14,-1,,,
66-15,66,15,5,,,
66-16,66,16,"0,4",,,
66-19,66,19,N,,,
66-20,66,20,N,,,
66-21,66,21,A,,,
66-22,66,22,A,,,
66-23,66,23,N,,,
66-24,66,24,?,,,
66-25,66,25,-,,,
66-26,66,26,N,,,
66-35,66,35,3,,,
66-36,66,36,N?,,,
66-37,66,37,Y,,,
66-38,66,38,N,,,
66-39,66,39,Y,,,
67-2,67,2,0,,,
67-3,67,3,2,,,
67-8,67,8,2,,,
67-9,67,9,2,,,
67-11,67,11,2,,,
67-12,67,12,4,,,
67-13,67,13,0,,,
67-14,67,14,-2,,,
67-15,67,15,6,,,
67-16,67,16,"0,33",,,
67-19,67,19,A,,,
67-20,67,20,N,,,
67-21,67,21,A,,,
67-22,67,22,A,,,
67-23,67,23,N,,,
67-24,67,24,-,,,
67-25,67,25,N,,,
67-34,67,34,N,,,
67-35,67,35,3,,,
67-36,67,36,N,,,
67-37,67,37,Y,,,
67-38,67,38,N,,,
67-39,67,39,Y,,,
67-41,67,41,Y,,,
68-2,68,2,1,,,
68-3,68,3,1,,,
68-8,68,8,2,,,
68-9,68,9,2,,,
68-11,68,11,3,,,
68-12,68,12,3,,,
68-13,68,13,0,,,
68-14,68,14,0,,,
68-15,68,15,6,,,
68-16,68,16,"0,5",,,
68-19,68,19,N,,,
68-20,68,20,N,,,
68-21,68,21,A,,,
68-22,68,22,A,,,
68-23,68,23,N,,,
68-24,68,24,-,,,
68-25,68,25,-,,,
68-35,68,35,3,,,
68-36,68,36,N,,,
68-37,68,37,Y,,,
68-38,68,38,N,,,
68-39,68,39,Y,,,
69-2,69,2,2,,,
69-3,69,3,0,,,
69-8,69,8,6,,,
69-9,69,9,2,,,
69-11,69,11,8,,,
69-12,69,12,2,,,
69-13,69,13,0,,,
69-14,69,14,6,,,
69-15,69,15,10,,,
69-16,69,16,"0,8",,,
69-19,69,19,E,,,
69-20,69,20,E,,,
69-21,69,21,S,,,
69-22,69,22,E,,,
69-23,69,23,N,,,
69-25,69,25,-,,,
69-36,69,36,N,,,
69-37,69,37,Y,,,
69-38,69,38,N,,,
69-39,69,39,Y,,,
69-41,69,41,Y,,,
69-44,69,44,Y,,,
70-2,70,2,0,,,
70-3,70,3,0,,,
70-6,70,6,0,,,
70-7,70,7,0,,,
70-8,70,8,2,,,
70-9,70,9,2,,,
70-11,70,11,2,,,
70-12,70,12,2,,,
70-13,70,13,0,,,
70-14,70,14,0,,,
70-15,70,15,4,,,
70-16,70,16,"0,5",,,
70-19,70,19,N,,,
70-20,70,20,N,,,
70-21,70,21,A,,,
70-22,70,22,A,,,
70-24,70,24,Y,,,
70-25,70,25,-,,,
70-34,70,34,N,,,
70-35,70,35,3,,,
70-36,70,36,N,,,
70-37,70,37,Y,,,
70-38,70,38,N,,,
70-39,70,39,Y,,,
71-2,71,2,1,,,
71-3,71,3,0,,,
71-5,71,5,NP?,,,
71-8,71,8,5,,,
71-9,71,9,4,,,
71-11,71,11,6,,,
71-12,71,12,4,,,
71-13,71,13,0,,,
71-14,71,14,2,,,
71-15,71,15,10,,,
71-16,71,16,"0,6",,,
71-19,71,19,A,,,
71-20,71,20,A,,,
71-21,71,21,A,,,
71-22,71,22,A,,,
71-23,71,23,Y,,,
71-24,71,24,?,,,
71-25,71,25,-,,,
71-34,71,34,N,,,
71-36,71,36,N,,,
71-38,71,38,N,,,
72-2,72,2,2,,,
72-3,72,3,0,,,
72-6,72,6,0,,,
72-7,72,7,0,,,
72-8,72,8,4,,,
72-9,72,9,2,,,
72-11,72,11,6,,,
72-12,72,12,2,,,
72-13,72,13,0,,,
72-14,72,14,4,,,
72-15,72,15,8,,,
72-16,72,16,"0,75",,,
72-19,72,19,N,,,
72-20,72,20,N,,,
72-21,72,21,A,,,
72-22,72,22,A,,,
72-23,72,23,Y,,,
72-25,72,25,-,,,
72-34,72,34,N,,,
72-35,72,35,3,,,
72-36,72,36,N,,,
72-37,72,37,Y,,,
72-38,72,38,N,,,
72-39,72,39,Y,,,
73-2,73,2,1,,,
73-3,73,3,2,,,
73-7,73,7,2,,,
73-8,73,8,0,,,
73-9,73,9,4,,,
73-11,73,11,1,,,
73-12,73,12,6,,,
73-13,73,13,0,,,
73-14,73,14,-5,,,
73-15,73,15,7,,,
73-16,73,16,"0,14",,,
73-19,73,19,N,,,
73-20,73,20,N,,,
73-21,73,21,A,,,
73-22,73,22,A,,,
73-23,73,23,Y,,,
73-24,73,24,Y,,,
73-25,73,25,N,,,
73-34,73,34,N,,,
73-39,73,39,n/a,,,
74-2,74,2,2,,,
74-3,74,3,0,,,
74-8,74,8,2,,,
74-9,74,9,4,,,
74-11,74,11,4,,,
74-12,74,12,4,,,
74-13,74,13,0,,,
74-14,74,14,0,,,
74-15,74,15,8,,,
74-16,74,16,"0,5",,,
74-19,74,19,N,,,
74-20,74,20,N,,,
74-21,74,21,A,,,
74-22,74,22,A,,,
74-23,74,23,N,,,
74-25,74,25,Y,,,
74-26,74,26,2,,,
74-30,74,30,Y,,,
74-31,74,31,Y,,,
74-34,74,34,N,,,
74-35,74,35,3,,,
74-37,74,37,Y,,,
74-39,74,39,Y,,,
75-5,75,5,NP,,,
75-6,75,6,0,,,
75-7,75,7,0,,,
75-8,75,8,0,,,
75-9,75,9,2,,,
75-11,75,11,1,,,
75-12,75,12,3,,,
75-13,75,13,0,,,
75-14,75,14,-2,,,
75-15,75,15,4,,,
75-16,75,16,"0,25",,,
75-19,75,19,N,,,
75-20,75,20,N,,,
75-21,75,21,A,,,
75-22,75,22,A,,,
75-23,75,23,Y,,,
75-24,75,24,Y,,,
75-25,75,25,Y,,,
75-26,75,26,2,,,
75-28,75,28,Y,,,
75-30,75,30,Y,,,
75-31,75,31,?,,,
75-34,75,34,N,,,
75-35,75,35,3,,,
75-39,75,39,n/a,,,
76-2,76,2,2,,,
76-3,76,3,0,,,
76-8,76,8,4,,,
76-9,76,9,0,,,
76-11,76,11,6,,,
76-12,76,12,0,,,
76-13,76,13,0,,,
76-14,76,14,6,,,
76-15,76,15,6,,,
76-16,76,16,1,,,
76-19,76,19,A,,,
76-20,76,20,A,,,
76-21,76,21,N,,,
76-22,76,22,A,,,
76-23,76,23,Y,,,
76-24,76,24,-,,,
76-25,76,25,N,,,
76-35,76,35,3,,,
76-39,76,39,n/a,,,
77-2,77,2,1,,,
77-3,77,3,2,,,
77-8,77,8,0,,,
77-9,77,9,4,,,
77-11,77,11,1,,,
77-12,77,12,6,,,
77-13,77,13,0,,,
77-14,77,14,-5,,,
77-15,77,15,7,,,
77-16,77,16,"0,14",,,
77-19,77,19,N,,,
77-20,77,20,N,,,
77-21,77,21,A,,,
77-22,77,22,A,,,
77-23,77,23,N,,,
77-25,77,25,-,,,
77-39,77,39,n/a,,,
77-40,77,40,Y,,,
77-41,77,41,Y,,,
78-2,78,2,2,,,
78-3,78,3,1,,,
78-8,78,8,2,,,
78-9,78,9,0,,,
78-11,78,11,4,,,
78-12,78,12,1,,,
78-13,78,13,0,,,
78-14,78,14,3,,,
78-15,78,15,5,,,
78-16,78,16,"0,8",,,
78-19,78,19,A,,,
78-20,78,20,A,,,
78-21,78,21,N,,,
78-22,78,22,A,,,
78-23,78,23,N,,,
78-24,78,24,-,,,
78-25,78,25,-,,,
78-39,78,39,n/a,,,
79-2,79,2,2,,,
79-3,79,3,0,,,
79-8,79,8,0,,,
79-9,79,9,6,,,
79-11,79,11,2,,,
79-12,79,12,6,,,
79-13,79,13,0,,,
79-14,79,14,-4,,,
79-15,79,15,8,,,
79-16,79,16,"0,25",,,
79-19,79,19,N,,,
79-20,79,20,N,,,
79-21,79,21,E/A,,,
79-22,79,22,E,,,
79-23,79,23,N,,,
79-24,79,24,-,,,
79-25,79,25,Y,,,
79-26,79,26,10,,,
79-29,79,29,Y,,,
79-31,79,31,Y,,,
79-39,79,39,n/a,,,
79-41,79,41,Y,,,
79-44,79,44,Y,,,
80-2,80,2,3,,,
80-3,80,3,1,,,
80-8,80,8,6,,,
80-9,80,9,4,,,
80-11,80,11,9,,,
80-12,80,12,5,,,
80-13,80,13,0,,,
80-14,80,14,4,,,
80-15,80,15,14,,,
80-16,80,16,"0,64",,,
80-19,80,19,N/3,,,
80-20,80,20,E,,,
80-21,80,21,A/N,,,
80-22,80,22,E,,,
80-23,80,23,Y,,,
80-24,80,24,-,,,
80-25,80,25,Y,,,
80-26,80,26,4,,,
80-29,80,29,Y,,,
80-33,80,33,Y,,,
80-34,80,34,N,,,
80-35,80,35,2,,,
80-37,80,37,Y,,,
80-39,80,39,Y,,,
81-2,81,2,3,,,
81-3,81,3,0,,,
81-5,81,5,-,,,
81-8,81,8,6,,,
81-9,81,9,0,,,
81-11,81,11,9,,,
81-12,81,12,0,,,
81-13,81,13,0,,,
81-14,81,14,9,,,
81-15,81,15,9,,,
81-16,81,16,1,,,
81-19,81,19,A,,,
81-20,81,20,E,,,
81-21,81,21,N,,,
81-22,81,22,E,,,
81-23,81,23,Y,,,
81-24,81,24,Y,,,
81-25,81,25,Y,,,
81-26,81,26,4,,,
81-28,81,28,Y,,,
81-34,81,34,N,,,
81-35,81,35,3,,,
81-39,81,39,n/a,,,
81-42,81,42,Y,,,
82-2,82,2,3,,,
82-3,82,3,0,,,
82-5,82,5,-,,,
82-8,82,8,6,,,
82-9,82,9,0,,,
82-11,82,11,9,,,
82-12,82,12,0,,,
82-13,82,13,0,,,
82-14,82,14,9,,,
82-15,82,15,9,,,
82-16,82,16,1,,,
82-19,82,19,E,,,
82-20,82,20,E,,,
82-21,82,21,N,,,
82-22,82,22,E,,,
82-23,82,23,Y,,,
82-24,82,24,Y,,,
82-25,82,25,-,,,
82-34,82,34,N,,,
82-39,82,39,n/a,,,
83-2,83,2,3,,,
83-3,83,3,0,,,
83-5,83,5,-,,,
83-8,83,8,0,,,
83-9,83,9,4,,,
83-11,83,11,3,,,
83-12,83,12,4,,,
83-13,83,13,0,,,
83-14,83,14,-1,,,
83-15,83,15,7,,,
83-16,83,16,"0,43",,,
83-19,83,19,N,,,
83-20,83,20,N,,,
83-21,83,21,A,,,
83-22,83,22,A,,,
83-23,83,23,Y,,,
83-25,83,25,Y,,,
83-26,83,26,4,,,
83-27,83,27,Y,,,
83-29,83,29,Y,,,
83-35,83,35,2,,,
83-39,83,39,n/a,,,
84-2,84,2,2,,,
84-3,84,3,0,,,
84-8,84,8,6,,,
84-9,84,9,5,,,
84-11,84,11,8,,,
84-12,84,12,5,,,
84-13,84,13,0,,,
84-14,84,14,3,,,
84-15,84,15,13,,,
84-16,84,16,"0,62",,,
84-19,84,19,E,,,
84-20,84,20,E,,,
84-21,84,21,AtH,,,
84-22,84,22,E,,,
84-23,84,23,Y,,,
84-24,84,24,Y,,,
84-25,84,25,-,,,
84-37,84,37,Y,,,
84-39,84,39,Y,,,
85-2,85,2,1,,,
85-3,85,3,0,,,
85-5,85,5,-,,,
85-8,85,8,4,,,
85-9,85,9,0,,,
85-10,85,10,4,,,
85-11,85,11,5,,,
85-12,85,12,0,,,
85-13,85,13,4,,,
85-14,85,14,1,,,
85-15,85,15,9,,,
85-16,85,16,"0,56",,,
85-19,85,19,N/a,,,
85-20,85,20,N/a,,,
85-21,85,21,A,,,
85-22,85,22,A,,,
85-23,85,23,Y,,,
85-24,85,24,Y,,,
85-25,85,25,Y,,,
85-26,85,26,4,,,
85-27,85,27,Y,,,
85-29,85,29,Y,,,
85-31,85,31,Y,,,
85-34,85,34,N,,,
85-35,85,35,3,,,
85-39,85,39,n/a,,,
85-41,85,41,Y,,,
86-2,86,2,3,,,
86-3,86,3,2,,,
86-5,86,5,-,,,
86-8,86,8,6,,,
86-9,86,9,4,,,
86-11,86,11,9,,,
86-12,86,12,6,,,
86-13,86,13,0,,,
86-14,86,14,3,,,
86-15,86,15,15,,,
86-16,86,16,"0,6",,,
86-19,86,19,A,,,
86-20,86,20,A/E,,,
86-21,86,21,A,,,
86-22,86,22,A,,,
86-23,86,23,Y,,,
86-24,86,24,Y,,,
86-25,86,25,Y,,,
86-26,86,26,3,,,
86-27,86,27,Y,,,
86-29,86,29,Y,,,
86-34,86,34,N,,,
86-35,86,35,2,,,
86-37,86,37,Y,,,
86-39,86,39,Y,,,
86-41,86,41,Y,,,
86-43,86,43,Y,,,
87-2,87,2,3,,,
87-8,87,8,2,,,
87-9,87,9,0,,,
87-11,87,11,5,,,
87-12,87,12,0,,,
87-13,87,13,0,,,
87-14,87,14,5,,,
87-15,87,15,5,,,
87-16,87,16,1,,,
87-19,87,19,A,,,
87-20,87,20,A,,,
87-21,87,21,N,,,
87-22,87,22,A,,,
87-23,87,23,Y,,,
87-24,87,24,Y,,,
87-25,87,25,-,,,
87-39,87,39,n/a,,,
87-40,87,40,Y,,,
87-41,87,41,Y,,,
88-2,88,2,3,,,
88-6,88,6,0,,,
88-8,88,8,4,,,
88-9,88,9,4,,,
88-11,88,11,7,,,
88-12,88,12,4,,,
88-13,88,13,0,,,
88-14,88,14,3,,,
88-15,88,15,11,,,
88-16,88,16,"0,64",,,
88-19,88,19,N,,,
88-20,88,20,A?,,,
88-21,88,21,N,,,
88-22,88,22,A?,,,
88-23,88,23,Y,,,
88-24,88,24,Y,,,
88-25,88,25,Y,,,
88-26,88,26,5,,,
88-28,88,28,Y,,,
88-29,88,29,Y,,,
88-31,88,31,Y,,,
88-34,88,34,N,,,
88-35,88,35,2,,,
88-40,88,40,Y,,,
88-41,88,41,Y,,,
89-2,89,2,3,,,
89-3,89,3,0,,,
89-5,89,5,-,,,
89-8,89,8,5,,,
89-10,89,10,3,,,
89-11,89,11,8,,,
89-12,89,12,0,,,
89-13,89,13,3,,,
89-14,89,14,5,,,
89-15,89,15,11,,,
89-16,89,16,"0,73",,,
89-19,89,19,A/c,,,
89-20,89,20,E,,,
89-21,89,21,N,,,
89-22,89,22,E,,,
89-23,89,23,Y,,,
89-24,89,24,Y,,,
89-25,89,25,-,,,
89-34,89,34,N,,,
